REGISTRO,ANO,TIPO,NUMERO,ACTIVIDAD,HORA_INI,HORA_FIN,CCODVIA,NOMBRE,C_NUMERO,C_BIS,CON_USU_DE_ROTACION,EXENTO,PLAZAS,ANCHO_PUERTA,SUPERFICIE,ZONA_OCUPA_MAXIMA,POLIGONO_INDUSTRIAL,IMPORTE,LAT123,LONG122
253,2014,P,4771,APARCAMIENTO DE VEHICULOS,0,2400,3170,,0,B,N,N,2,4.00,0.00,6.00,N,123.96,0,0
71,2009,P,4310,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,3,,N,N,1,2.80,15.00,4.70,N,101.42,38.36681,-0.46183
133,2009,P,4222,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,4,,N,N,2,6.90,40.00,7.70,N,164.53,38.36679,-0.46171
133,2009,P,4221,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,4,,N,N,1,3.15,30.00,5.00,N,101.42,38.36679,-0.46171
175,2015,P,5121,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,6,,N,N,1,2.75,20.00,4.00,N,83.55,38.36748,-0.46122
412,2014,P,4874,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,11,,N,N,1,2.50,25.00,2.50,N,83.55,38.36847,-0.46065
174,2015,P,5120,APARCAMIENTO DE VEHICULOS,0,2400,3170,GOYA,13,,N,N,2,3.10,25.00,4.00,N,83.55,38.36865,-0.46052
102,2018,T,1552,ACTIVIDAD COMERCIAL,,,3175,,0,ENTRE6Y8,N,N,6,5.00,287.00,7.00,N,297.50,0,0
1781,2000,P,2376,APARCAMIENTO DE VEHICULOS,0,2400,3175,,7,9,N,N,17,2.70,0.00,5.00,N,243.41,0,0
221,2004,P,3210,APARCAMIENTO DE VEHICULOS,0,2400,3175,GRADO,13,15,N,N,7,3.70,221.50,5.00,N,243.41,38.34422,-0.51128
480,1996,P,751,APARCAMIENTO DE VEHICULOS,,,3175,GRADO,20,,N,N,2,3.12,95.00,5.00,N,121.70,38.34430,-0.51111
393,1997,P,147,APARCAMIENTO DE VEHICULOS,,,3182,,0,A,N,N,34,2.87,690.00,5.00,N,243.41,0,0
1488,1997,T,177,INST.ELECTRICAS,800,2000,3182,,0,C,N,N,2,3.35,43.00,3.35,N,78.55,0,0
21,2005,P,3261,APARCAMIENTO DE VEHICULOS,0,2400,3182,,0,F,N,N,237,4.00,6148.79,5.00,N,267.75,0,0
21,2005,P,3452,APARCAMIENTO DE VEHICULOS,0,2400,3182,,0,F,N,N,237,4.00,6148.79,4.00,N,220.56,0,0
1232,1997,P,923,APARCAMIENTO DE VEHICULOS,,,3182,GRAN VIA,1,,N,N,37,2.81,0.00,5.00,N,243.41,38.36140,-0.49409
912,1997,T,56,TALLER MECANICO,800,2000,3182,GRAN VIA,3,,N,N,4,3.00,150.00,3.00,N,157.10,38.36133,-0.49426
1589,1997,T,153,"FAB.APART.SEÑALIZACION,CONTROL",800,2000,3182,GRAN VIA,7,BJ,N,N,3,2.44,127.00,2.44,N,78.55,38.36121,-0.49452
609,1997,T,131,SERVICIO MENSAJERIA,700,2100,3182,GRAN VIA,9,DCHA,N,N,2,2.43,68.00,2.43,N,78.55,38.36114,-0.49465
1032,1997,P,1477,APARCAMIENTO DE VEHICULOS,,,3182,GRAN VIA,11,IZQ,N,N,4,2.43,98.00,5.00,N,243.41,38.36109,-0.49478
1208,1997,P,708,APARCAMIENTO DE VEHICULOS,,,3182,GRAN VIA,19,,N,N,21,2.69,643.00,5.00,N,243.41,38.36085,-0.49529
1156,1997,P,322,APARCAMIENTO DE VEHICULOS,,,3190,,0,B,N,N,17,2.98,0.00,5.00,N,243.41,0,0
780,1997,P,664,APARCAMIENTO DE VEHICULOS,,,3190,GRAVINA,4,,N,N,38,4.45,0.00,5.00,N,243.41,38.34504,-0.48001
128,2015,P,5072,APARCAMIENTO DE VEHICULOS,0,2400,3190,,9,,S,N,44,3.00,1100.00,4.00,N,401.02,0,0
1153,1997,P,323,APARCAMIENTO DE VEHICULOS,,,3190,,12,,N,N,48,2.98,0.00,5.00,N,243.41,0,0
2680,2001,P,2579,APARCAMIENTO DE VEHICULOS,0,2400,3192,,0,,N,N,144,6.00,3772.00,6.00,N,272.71,0,0
87,2018,P,5892,APARCAMIENTO DE VEHICULOS,,,3193,GRANJA DE ROCAMORA,2,-4,N,N,56,3.31,2080.00,5.00,N,202.85,38.36599,-0.47909
30,2008,P,3853,APARCAMIENTO DE VEHICULOS,0,2400,3193,GRANJA DE ROCAMORA,6,,N,N,44,4.55,4575.84,6.55,N,329.06,38.36607,-0.47809
352,2014,P,4841,TALLER DE NEUMATICOS,0,2400,3195,,0,,S,N,15,5.00,300.00,5.00,N,411.70,0,0
353,2014,P,4842,TALLER DE NEUMATICOS,0,2400,3195,,0,,S,N,15,5.00,300.00,5.00,N,411.70,0,0
204,2014,P,4724,APARCAMIENTO DE VEHICULOS,0,2400,3195,,0,,N,N,1,4.00,25.00,6.00,N,123.96,0,0
165,2014,P,4691,APARCAMIENTO DE VEHICULOS,0,2400,3195,"GRECO, EL",4,,N,N,1,2.00,10.00,4.00,N,83.55,38.36434,-0.46049
202,2014,P,4723,APARCAMIENTO DE VEHICULOS,0,2400,3195,"GRECO, EL",10,30,N,N,11,5.88,1173.90,7.88,N,329.06,38.36462,-0.45955
1615,1997,P,120,COLEGIO,0,2400,3205,,0,A,N,S,0,0.00,0.00,,N,121.70,0,0
1615,1997,P,3705,COLEGIO,0,2400,3205,,0,A,N,S,3,4.15,80.00,6.15,N,0.00,0,0
60,2016,P,5507,APARCAMIENTO DE VEHICULOS,0,2400,3205,GUADALEST,15,,N,N,92,5.00,2300.00,5.00,N,202.85,38.35616,-0.49891
2607,2000,P,2505,APARCAMIENTO DE VEHICULOS,0,2400,3210,,0,A,N,N,3,3.90,88.00,5.00,N,121.70,0,0
94,2010,P,4254,APARCAMIENTO DE VEHICULOS,0,2400,3210,,1,,N,N,31,3.80,866.00,5.00,N,243.41,0,0
244,1996,P,87,APARCAMIENTO DE VEHICULOS,,,3210,GUARDAMAR,4,D,N,N,3,2.81,84.00,5.00,N,121.70,38.35906,-0.48186
47588,1999,P,2160,APARCAMIENTO DE VEHICULOS,,2400,3210,GUARDAMAR,15,,N,N,13,2.84,0.00,5.00,N,243.41,38.35908,-0.48140
758,1997,P,384,APARCAMIENTO DE VEHICULOS,,,3215,GUILLEN DE CASTRO,1,,N,N,44,3.46,1100.00,5.00,N,243.41,38.34087,-0.50645
47779,1999,P,2107,APARCAMIENTO DE VEHICULOS,,,3215,,2,,N,S,10,0.00,0.00,5.00,N,0.00,0,0
47778,1999,P,2106,APARCAMIENTO DE VEHICULOS,,,3215,,4,,N,S,84,0.00,0.00,5.00,N,0.00,0,0
136,2010,P,4316,APARCAMIENTO DE VEHICULOS,0,2400,3216,,0,,N,N,475,4.40,1000.00,6.00,N,218.57,0,0
330,1996,P,73,APARCAMIENTO DE VEHICULOS,,,3220,,4,,N,N,2,2.44,60.00,5.00,N,121.70,0,0
70,1999,P,2015,APARCAMIENTO DE VEHICULOS,,,3220,,18,,N,N,4,2.98,123.00,5.00,N,243.41,0,0
71,1999,P,2019,APARCAMIENTO DE VEHICULOS,,,3220,,22,,N,N,4,3.00,124.53,5.00,N,243.41,0,0
2464,2001,P,2808,APARCAMIENTO DE VEHICULOS,0,2400,3220,,25,,N,N,2,2.58,55.00,5.00,N,121.70,0,0
603,1996,P,810,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,3,,N,N,4,2.87,108.00,5.00,N,243.41,38.34521,-0.51203
697,1997,P,1462,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,5,A,N,N,25,4.97,350.00,5.00,N,243.41,38.34530,-0.51201
292,2005,T,474,APARCAMIENTO DE VEHICULOS,800,2000,3235,HERCULES,5,,N,N,5,4.99,341.00,6.99,N,297.50,38.34530,-0.51201
124,2008,P,4000,APARCAMIENTO DE VEHICULOS,0,2400,3235,HERCULES,10,,N,N,3,3.10,140.00,4.50,N,121.70,38.34539,-0.51187
83,2017,T,1504,TALLER MECANICO,800,2000,3235,HERCULES,14,1,N,N,6,6.00,158.00,6.00,N,221.77,38.34577,-0.51181
665,1997,P,277,APARCAMIENTO DE VEHICULOS,,2400,3235,HERCULES,16,,N,N,4,2.43,100.00,5.00,N,243.41,38.34591,-0.51179
446,1996,P,871,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,17,,N,N,28,2.77,654.76,5.00,N,243.41,38.34594,-0.51192
53804,1999,P,2245,TALLER MECANICO,,2400,3235,HERCULES,26,,N,N,7,4.04,559.00,5.00,N,243.41,38.34679,-0.51164
53804,1999,P,2244,TALLER MECANICO,,2400,3235,HERCULES,26,,N,N,7,4.04,559.00,5.00,N,243.41,38.34679,-0.51164
43201,1999,P,2099,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,28,30,N,N,22,2.65,0.00,5.00,N,243.41,38.34702,-0.51160
171,1996,P,5,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,34,,N,N,10,3.00,330.00,5.00,N,243.41,38.34741,-0.51154
250,2002,T,418,TALLER MECANICO,800,2000,3235,HERCULES,38,BJ,N,N,5,3.88,265.00,3.88,N,157.10,38.34770,-0.51149
250,2002,T,417,TALLER MECANICO,800,2000,3235,HERCULES,38,BJ,N,N,5,3.88,265.00,3.88,N,157.10,38.34770,-0.51149
105,2017,P,5815,APARCAMIENTO DE VEHICULOS,0,2400,3235,HERCULES,40,,N,N,4,5.00,66.00,5.00,N,243.41,38.34780,-0.51147
9,2004,P,3908,TALLER MECANICO,0,2400,3235,HERCULES,42,,N,N,20,7.50,604.92,9.50,N,493.66,38.34791,-0.51146
640,1998,P,1958,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,44,,N,N,24,3.70,556.00,5.00,N,243.41,38.34806,-0.51143
88,2018,T,1551,TALLER MECANICO,,,3235,HERCULES,50,,N,N,10,4.00,6.00,5.00,N,183.91,38.34864,-0.51130
619,1996,P,186,APARCAMIENTO DE VEHICULOS,,,3235,HERCULES,59,61,N,N,15,3.70,520.00,5.00,N,243.41,38.34812,-0.51155
176,2008,P,4054,APARCAMIENTO DE VEHICULOS,0,2400,3240,,0,,N,N,60,3.40,897.00,8.00,N,394.86,0,0
171,2008,P,4335,APARCAMIENTO DE VEHICULOS,0,2400,3245,,0,A,N,N,3,3.50,80.00,5.00,N,101.42,0,0
37,2007,P,3766,APARCAMIENTO DE VEHICULOS,0,2400,3245,,2,,N,N,3,2.70,132.25,5.00,N,101.42,0,0
173,2008,P,4029,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,3,,N,N,4,5.00,76.00,6.00,N,247.97,38.36431,-0.46590
170,2008,P,4028,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,5,,N,N,1,4.00,40.00,5.00,N,101.42,38.36435,-0.46584
56,2017,P,5156,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,8,,N,N,26,5.00,300.00,5.00,N,202.85,38.36489,-0.46459
172,2008,P,4405,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,9,,N,N,1,3.25,25.00,5.00,N,101.42,38.36491,-0.46498
69,2019,P,5976,APARCAMIENTO DE VEHICULOS,,,3245,HERMANOS ALVAREZ QUINTERO,12,,N,N,2,6.00,50.00,6.00,N,123.96,38.36559,-0.46359
13,2019,T,1548,APARCAMIENTO DE VEHICULOS,,,3245,HERMANOS ALVAREZ QUINTERO,13,,N,N,2,5.00,50.00,5.00,N,76.63,38.36542,-0.46425
217,2014,P,4735,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,15,B,N,N,2,3.00,15.00,5.00,N,101.42,38.36562,-0.46395
139,2015,P,5084,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,16,,N,N,2,3.00,30.00,4.00,N,83.55,38.36696,-0.46245
179,2014,P,4706,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,20,,N,N,1,2.00,0.00,4.00,N,83.55,38.36755,-0.46203
251,2014,P,4769,APARCAMIENTO DE VEHICULOS,0,2400,3245,,21,,N,N,1,2.50,0.00,4.50,N,101.42,0,0
140,2015,P,5085,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,25,,N,N,1,5.00,25.00,5.00,N,101.42,38.36718,-0.46251
61,2008,P,3923,APARCAMIENTO DE VEHICULOS,0,2400,3245,HERMANOS ALVAREZ QUINTERO,31,,N,N,1,2.70,28.00,4.70,N,101.42,38.36824,-0.46177
616,1997,P,184,APARCAMIENTO DE VEHICULOS,,,3250,,0,A,N,N,36,2.85,800.00,5.00,N,202.85,0,0
46,1902,P,1945,APARCAMIENTO DE VEHICULOS,,,3250,,0,,N,N,30,3.65,1034.00,5.00,N,202.85,0,0
894,1997,P,613,APARCAMIENTO DE VEHICULOS,,,3250,,2,,N,N,1,3.45,32.00,5.00,N,101.42,0,0
213,2008,P,3987,APARCAMIENTO DE VEHICULOS,0,2400,3250,HERMANOS BERNAD,9,,N,N,7,3.80,310.83,5.00,N,202.85,38.34591,-0.51566
150,2003,T,426,VTA.MENOR PINTURAS AL AGUA,800,2000,3250,HERMANOS BERNAD,11,,N,N,11,2.87,290.00,2.87,N,130.91,38.34593,-0.51581
166,1996,P,2,APARCAMIENTO DE VEHICULOS,,,3250,HERMANOS BERNAD,13,,N,N,20,3.45,0.00,5.00,N,202.85,38.34594,-0.51596
246,1996,P,35,APARCAMIENTO DE VEHICULOS,,,3250,HERMANOS BERNAD,16,,N,N,4,3.23,132.00,5.00,N,202.85,38.34604,-0.51595
1620,1997,P,1204,APARCAMIENTO DE VEHICULOS,,,3250,HERMANOS BERNAD,17,,N,N,26,0.00,0.00,5.00,N,202.85,38.34602,-0.51682
19,2014,P,4614,TALLER MECANICO,0,2400,3250,HERMANOS BERNAD,22,,N,N,3,3.70,172.00,5.00,N,101.42,38.34610,-0.51654
1192,1997,T,164,ALMACEN MERCANCIAS,800,2000,3250,HERMANOS BERNAD,22,,N,N,3,2.11,290.00,2.11,N,65.45,38.34610,-0.51654
44003,1999,P,2238,APARCAMIENTO DE VEHICULOS,,2400,3250,HERMANOS BERNAD,24,,N,N,5,3.72,197.00,5.00,N,202.85,38.34611,-0.51675
1590,2000,P,2474,APARCAMIENTO DE VEHICULOS,0,2400,3250,HERMANOS BERNAD,26,,N,N,14,2.80,0.00,5.00,N,202.85,38.34613,-0.51693
70,2005,P,3314,APARCAMIENTO DE VEHICULOS,0,2400,3253,HERMANOS DOCTORES SERVER CERDA,2,PB-10,N,N,4,3.00,0.00,5.00,N,202.85,38.36287,-0.47773
68,2005,P,3312,APARCAMIENTO DE VEHICULOS,0,2400,3253,HERMANOS DOCTORES SERVER CERDA,2,PB-7,N,N,4,3.00,0.00,5.00,N,202.85,38.36287,-0.47773
69,2005,P,3313,APARCAMIENTO DE VEHICULOS,0,2400,3253,HERMANOS DOCTORES SERVER CERDA,2,PB-9,N,N,4,3.00,0.00,5.00,N,202.85,38.36287,-0.47773
56,2005,P,3309,APARCAMIENTO DE VEHICULOS,0,2400,3253,HERMANOS DOCTORES SERVER CERDA,2,,N,N,2,3.00,91.00,5.00,N,101.42,38.36287,-0.47773
47,2003,P,2919,APARCAMIENTO DE VEHICULOS,0,2400,3253,HERMANOS DOCTORES SERVER CERDA,3,,N,N,71,3.40,2379.00,5.00,N,202.85,38.36275,-0.47805
39997,1999,P,2235,APARCAMIENTO DE VEHICULOS,,2400,3255,,0,B,N,N,13,3.75,0.00,5.00,N,243.41,0,0
166,2003,P,3103,COLEGIO,800,2000,3255,,0,D,N,S,14,3.58,634.13,5.00,N,0.00,0,0
565,2000,P,2389,MUELLE DE CARGA Y DESCARGA,0,2400,3255,,0,,N,N,4,3.30,0.00,5.00,N,243.41,0,0
21,1998,P,1555,APARCAMIENTO DE VEHICULOS,,,3255,,0,,N,N,27,2.87,0.00,5.00,N,243.41,0,0
636,1997,P,260,APARCAMIENTO DE VEHICULOS,,,3255,,1,3,N,N,45,2.63,0.00,5.00,N,243.41,0,0
148,2008,P,3929,APARCAMIENTO DE VEHICULOS,0,2400,3260,,0,,N,N,43,4.00,404.68,5.00,N,243.41,0,0
1131,1997,P,1154,APARCAMIENTO DE VEHICULOS,,,3260,HERMANOS MACHADO,9,,N,N,96,0.00,0.00,5.00,N,243.41,38.34056,-0.50362
518,1902,P,1110,APARCAMIENTO DE VEHICULOS,,,3260,HERMANOS MACHADO,12,,N,N,50,3.00,0.00,5.00,N,243.41,38.34042,-0.50363
214,2014,P,4732,APARCAMIENTO DE VEHICULOS,0,2400,3265,,2,B,N,N,2,3.00,35.00,5.00,N,101.42,0,0
132,2009,P,4198,APARCAMIENTO DE VEHICULOS,0,2400,3265,,3,,N,N,1,3.15,30.00,5.00,N,101.42,0,0
288,2014,P,4795,APARCAMIENTO DE VEHICULOS,0,2400,3265,HERMANOS PINZON,5,,N,N,1,2.40,0.00,4.40,N,101.42,38.36690,-0.46070
425,2014,P,4887,APARCAMIENTO DE VEHICULOS,0,2400,3265,,6,,N,N,2,4.00,42.00,4.00,N,83.55,0,0
424,2014,P,4886,APARCAMIENTO DE VEHICULOS,0,2400,3265,HERMANOS PINZON,7,,N,N,2,3.50,20.00,3.50,N,83.55,38.36711,-0.46055
23483,1999,P,2086,APARCAMIENTO DE VEHICULOS,,,3270,HERMANOS SOTO CHAPULI,2,,N,N,18,2.80,500.00,5.00,N,243.41,38.35878,-0.48411
288,1998,P,1693,APARCAMIENTO DE VEHICULOS,,,3270,,4,,N,N,30,2.80,810.00,5.00,N,243.41,0,0
88,2007,P,4072,APARCAMIENTO DE VEHICULOS,0,2400,3276,,0,BAJO,N,N,7,4.50,1000.00,5.50,N,247.97,0,0
262,2002,P,3765,APARCAMIENTO DE VEHICULOS,0,2400,3276,HISPANIA,1,,N,N,16,4.57,100.00,5.50,N,247.97,38.36959,-0.43492
97,2009,P,4093,APARCAMIENTO DE VEHICULOS,0,2400,3276,HISPANIA,6,,N,N,1,3.50,29.00,5.50,N,123.96,38.36983,-0.43369
82,2018,P,5896,APARCAMIENTO DE VEHICULOS,,,3276,,7,,N,N,6,6.80,198.00,6.80,N,329.06,0,0
117,2018,P,5921,VIVIENDA UNIFAMILIAR,,,3276,HISPANIA,10,A,N,N,2,4.00,8.00,6.00,N,123.96,38.37014,-0.43305
144,2009,P,4277,APARCAMIENTO DE VEHICULOS,0,2400,3276,HISPANIA,10,,N,N,1,2.70,36.00,5.00,N,101.42,38.37014,-0.43305
123,2005,P,3328,APARCAMIENTO DE VEHICULOS,0,2400,3276,HISPANIA,11,,N,N,14,3.80,1311.00,5.00,N,202.85,38.37063,-0.43278
1049,1997,P,288,APARCAMIENTO DE VEHICULOS,,,3279,,0,A,N,N,10,4.22,0.00,5.00,N,243.41,0,0
86,2007,P,3828,APARCAMIENTO DE VEHICULOS,0,2400,3279,,0,C,N,N,73,3.50,2000.00,5.00,N,243.41,0,0
8,2014,T,670,VENTA AUTOMOVILES,800,2000,3279,,0,,N,N,5,5.70,260.00,5.00,N,183.91,0,0
496,1996,P,211,APARCAMIENTO DE VEHICULOS,,,3279,HOLANDA,1,,N,N,48,3.45,1271.00,5.00,N,243.41,38.36824,-0.41145
799,1997,P,1127,APARCAMIENTO DE VEHICULOS,,,3279,HOLANDA,6,,N,N,46,0.00,0.00,5.00,N,243.41,38.36836,-0.41250
114,1998,P,1662,APARCAMIENTO DE VEHICULOS,,,3279,,8,,N,N,82,6.16,1983.00,6.16,N,394.86,0,0
690,1996,P,949,APARCAMIENTO DE VEHICULOS,,,3279,,9,11,N,N,47,3.95,1175.00,5.00,N,243.41,0,0
43390,1999,P,2240,APARCAMIENTO DE VEHICULOS,,2400,3279,,11,,N,N,42,6.00,0.00,6.00,N,297.51,0,0
43390,1999,P,2241,APARCAMIENTO DE VEHICULOS,,2400,3279,,11,,N,N,42,4.67,0.00,5.00,N,243.41,0,0
969,1997,P,400,APARCAMIENTO DE VEHICULOS,,,3279,HOLANDA,14,A,N,N,30,3.70,200.00,5.00,N,243.41,38.36839,-0.41533
969,1902,P,401,APARCAMIENTO DE VEHICULOS,,,3279,HOLANDA,14,B,N,N,42,4.18,200.00,5.00,N,243.41,38.36839,-0.41533
116,2016,P,5529,APARCAMIENTO DE VEHICULOS,0,2400,3279,HOLANDA,15,,N,N,100,5.00,2500.00,5.00,N,243.41,38.36811,-0.41740
236,2016,P,5604,APARCAMIENTO DE VEHICULOS,0,2400,3279,HOLANDA,17,,N,N,161,4.00,4025.00,4.00,N,220.56,38.36808,-0.41912
2923,2000,P,2413,APARCAMIENTO DE VEHICULOS,0,2400,3279,HOLANDA,20,,N,N,272,3.80,0.00,5.00,N,267.75,38.36829,-0.41802
2923,2000,P,2412,APARCAMIENTO DE VEHICULOS,0,2400,3279,HOLANDA,20,,N,N,272,3.81,0.00,5.00,N,267.75,38.36829,-0.41802
202,2005,P,3419,APARCAMIENTO DE VEHICULOS,0,2400,3280,HONDON DE LOS FRAILES,1,,N,N,5,4.83,0.00,6.25,N,329.06,38.35456,-0.49672
202,2005,P,3420,APARCAMIENTO DE VEHICULOS,0,2400,3280,HONDON DE LOS FRAILES,1,,N,N,8,3.60,0.00,5.40,N,247.97,38.35456,-0.49672
340,1998,P,1845,APARCAMIENTO DE VEHICULOS,,,3280,HONDON DE LOS FRAILES,4,BAJO,N,N,24,3.57,528.26,5.00,N,202.85,38.35536,-0.49680
150,2010,P,4315,APARCAMIENTO DE VEHICULOS,0,2400,3280,,5,,N,N,28,5.00,600.00,6.00,N,247.97,0,0
225,2002,P,2783,APARCAMIENTO DE VEHICULOS,0,2400,3285,,0,,N,S,30,3.82,759.50,5.00,N,0.00,0,0
1007,1997,P,855,APARCAMIENTO DE VEHICULOS,,,3285,,1,,N,N,96,2.67,2000.00,5.00,N,202.85,0,0
1196,1997,P,700,APARCAMIENTO DE VEHICULOS,,,3285,HONDON DE LAS NIEVES,2,,N,N,24,3.38,0.00,5.00,N,202.85,38.35585,-0.49646
934,1997,P,642,APARCAMIENTO DE VEHICULOS,,,3285,HONDON DE LAS NIEVES,7,,N,N,96,3.42,3000.00,5.00,N,202.85,38.35636,-0.49615
78,2006,P,3592,SUPERMERCADO ALIMENTACION,0,2400,3286,,0,A,S,N,122,10.60,0.00,13.00,N,1069.82,0,0
78,2006,P,3593,SUPERMERCADO ALIMENTACION,0,2400,3286,,0,A,S,N,122,6.01,0.00,8.00,N,658.12,0,0
78,2006,P,3594,SUPERMERCADO ALIMENTACION,0,2400,3286,,0,A,S,N,122,12.08,0.00,16.00,N,1316.84,0,0
8,2005,P,3281,VIVIENDA UNIFAMILIAR,0,2400,3286,,0,B,N,N,6,2.70,0.00,5.00,N,202.85,0,0
199,2004,P,3327,APARCAMIENTO DE VEHICULOS,0,2400,3286,,0,,S,N,207,12.00,4926.77,12.00,N,987.48,0,0
505,2015,P,5290,APARCAMIENTO DE VEHICULOS,0,2400,3286,,0,,N,N,2,2.90,65.00,4.00,N,83.55,0,0
503,2015,P,5288,APARCAMIENTO DE VEHICULOS,0,2400,3286,HORACIO,2,,N,N,2,3.50,25.00,4.00,N,83.55,38.36748,-0.44225
351,2016,P,5722,APARCAMIENTO DE VEHICULOS,0,2400,3286,,6,,N,N,2,4.00,50.00,4.00,N,83.55,0,0
259,2003,P,3991,VIVIENDA UNIFAMILIAR,0,2400,3286,HORACIO,11,,N,N,1,3.20,84.00,5.00,N,101.42,38.36987,-0.44410
282,2003,P,4084,APARCAMIENTO DE VEHICULOS,0,2400,3286,,15,,N,N,1,3.20,45.00,5.00,N,101.42,0,0
610,2015,P,5370,APARCAMIENTO DE VEHICULOS,0,2400,3286,,22,B,N,N,2,3.20,5.00,4.00,N,83.55,0,0
134,2010,P,4289,APARCAMIENTO DE VEHICULOS,0,2400,3289,,0,B,S,N,96,5.00,2805.90,7.00,N,658.12,0,0
10,2008,P,3821,SALIDA DE EMERGENCIA,0,2400,3289,,0,,N,N,3,4.45,100.00,6.15,N,164.53,0,0
160,2006,P,3607,APARCAMIENTO DE VEHICULOS,0,2400,3289,,16,,N,N,109,6.20,3635.46,9.35,N,452.52,0,0
86,2006,P,3531,APARCAMIENTO DE VEHICULOS,0,2400,3289,,28,B,N,N,53,4.84,1298.65,5.00,N,202.85,0,0
86,2006,P,3532,APARCAMIENTO DE VEHICULOS,0,2400,3289,,28,B,N,N,75,4.84,2027.23,5.00,N,202.85,0,0
86,2006,P,3533,APARCAMIENTO DE VEHICULOS,0,2400,3289,,28,B,N,N,70,4.80,1802.59,5.00,N,202.85,0,0
309,2005,P,3462,APARCAMIENTO DE VEHICULOS,0,2400,3289,,28,,N,N,181,6.00,4945.83,6.00,N,272.71,0,0
34,2005,P,3265,APARCAMIENTO DE VEHICULOS,0,2400,3289,,30,A,N,N,89,4.50,2768.65,5.00,N,202.85,0,0
33,2005,P,3266,APARCAMIENTO DE VEHICULOS,0,2400,3289,,30,,N,N,89,5.00,2455.78,5.00,N,202.85,0,0
235,2005,P,3803,APARCAMIENTO DE VEHICULOS,0,2400,3290,HOSPITAL DEL REY,4,,N,N,2,3.81,34.00,6.00,N,148.76,38.35055,-0.48440
31,2008,P,3915,APARCAMIENTO DE VEHICULOS,0,2400,3295,,0,,N,N,14,3.10,277.55,5.80,N,297.51,0,0
439,2015,P,5220,APARCAMIENTO DE VEHICULOS,0,2400,3304,,26,,N,N,3,5.00,36.00,5.00,N,81.13,0,0
39,2013,P,4534,APARCAMIENTO DE VEHICULOS,0,2400,3304,HUERTA,39,A,N,N,100,4.05,14500.00,5.00,N,162.27,38.37567,-0.43713
40,2013,P,4533,APARCAMIENTO DE VEHICULOS,0,2400,3304,HUERTA,39,B,N,N,100,4.05,14500.00,5.00,N,162.27,38.37567,-0.43713
235,2016,P,5623,APARCAMIENTO DE VEHICULOS,0,2400,3305,,86,,N,N,2,4.00,65.00,5.00,N,121.70,0,0
38,2012,P,4615,APARCAMIENTO DE VEHICULOS,0,2400,3305,HUERTA,98,,N,N,3,3.00,75.00,5.00,N,121.70,38.35136,-0.48153
701,1996,P,957,APARCAMIENTO DE VEHICULOS,,,3305,HUERTA,99,,N,N,3,3.35,86.00,5.00,N,121.70,38.35131,-0.48168
231,2007,P,3933,APARCAMIENTO DE VEHICULOS,0,2400,3305,HUERTA,114,,N,N,19,3.50,415.93,4.50,N,243.41,38.35185,-0.48124
53,2012,P,4469,APARCAMIENTO DE VEHICULOS,0,2400,3315,,0,,N,N,26,3.00,700.00,4.50,N,243.41,0,0
277,2016,P,5657,APARCAMIENTO DE VEHICULOS,0,2400,3315,HUESCA,2,,N,N,7,5.00,175.00,,N,243.41,38.35887,-0.47287
183,1998,P,1659,APARCAMIENTO DE VEHICULOS,,,3328,IMPRESOR FERNANDEZ  PLANELLES,9,,N,N,87,5.70,2300.00,5.70,N,297.51,38.36015,-0.47471
312,2016,P,5716,APARCAMIENTO DE VEHICULOS,0,2400,3328,IMPRESOR FERNANDEZ  PLANELLES,9,,S,N,10,5.00,250.00,5.00,N,486.82,38.36015,-0.47471
1345,1997,P,850,APARCAMIENTO DE VEHICULOS,,,3335,INGENIERO CANALES,2,,N,N,58,3.40,0.00,5.00,N,243.41,38.35655,-0.47734
207,2005,P,3396,APARCAMIENTO DE VEHICULOS,0,2400,3335,INGENIERO CANALES,7,9,N,N,6,2.20,188.59,4.00,N,200.51,38.35642,-0.47702
